#Frame      Dih_00001    Dih_00002
     992     172.5864     -55.9292
     993     159.1425     172.1438
     994     158.6930    -169.1429
     995     165.7322    -168.8860
     996     161.5861    -157.5116
     997     159.0801    -145.0373
     998     156.6593    -158.6571
     999     168.7229    -173.7665
    1000     176.7550    -167.5724
    1001     175.1026    -158.5789
    1002     170.6814    -160.2576
    1003     153.4387    -167.0601
    1004     155.4759    -155.1599
    1005     168.1506    -166.3204
    1006     139.5097    -168.5043
    1007     163.9189    -170.0357
    1008     169.1045    -156.7645
    1009     155.0407    -168.3858
    1010     157.0471    -157.6898
    1011     144.2132    -140.0582
    1012     151.7627     177.4086
    1013     161.4694    -168.8913
    1014     147.9584    -174.3087
    1015     155.6536    -179.5522
    1016     162.4092    -151.1359
    1017     169.8730    -176.3695
    1018     151.3740    -163.3404
    1019     158.7508    -160.7171
    1020    -166.0475    -154.5971
    1021     166.4987    -176.7775
    1022     144.8632     168.7074
    1023     161.9790    -166.4929
    1024     174.2107    -171.2732
    1025     163.8832    -170.4967
    1026     168.3984    -138.6372
    1027     159.4620    -177.4100
    1028     163.2815    -162.2119
    1029     153.3942    -171.2424
    1030     156.5523    -150.5947
    1031     165.7914    -168.6718
    1032    -156.3329    -101.6451
    1033    -179.3516    -160.8952
    1034     157.7282    -165.1839
    1035     167.5174    -171.3018
    1036     175.2113    -173.3357
    1037     155.0456    -162.8528
    1038     164.1838    -137.2879
    1039     168.5532    -174.1583
    1040     174.1780     172.9760
    1041     169.6725    -163.1875
    1042     170.3599    -158.1507
    1043     169.6322    -152.3836
    1044     168.0393    -169.9713
    1045     156.3553    -160.2711
    1046     158.4915    -176.5537
    1047     148.4707    -172.7568
    1048     162.1654    -162.1816
    1049     165.4080    -155.6821
    1050     157.8462    -162.6561
    1051     154.2302    -171.3076
    1052     153.2978    -153.8320
    1053     163.0021    -145.4510
    1054    -178.1539    -144.3305
    1055     154.7276    -177.2576
    1056     158.8788    -154.0530
    1057     152.2874    -166.8232
    1058     160.3700    -172.9382
    1059     149.1433     177.2973
    1060     178.1765    -152.3467
    1061     169.0077     178.5570
    1062    -175.9576    -139.0893
    1063     151.9776    -179.7917
    1064     164.5198    -174.5035
    1065     139.8115     171.8906
    1066     158.7925    -158.4657
    1067     155.0958    -167.6606
    1068     169.6068    -160.3644
    1069     166.6728    -159.0008
    1070     165.2380    -162.7583
    1071     157.9714     177.5597
    1072    -179.4838    -152.5874
    1073    -178.4772    -151.7991
    1074    -178.9606    -171.7734
    1075     164.1266    -153.7925
    1076     156.7547    -146.6061
    1077     158.9841    -152.5721
    1078     164.8404    -179.5575
    1079     155.7453    -150.4028
    1080     149.3903    -162.3426
    1081     178.8980    -151.2305
    1082     171.5322     -75.4889
    1083     159.2414     170.1126
    1084     177.3974    -164.8942
    1085     173.1652    -153.0915
    1086     159.2466    -165.4887
    1087    -173.4123    -153.7689
    1088     154.5475     174.8358
    1089     159.2745    -158.6055
    1090     143.8813    -135.7501
    1091     151.6660    -161.2658
    1092     138.6478    -158.0465
    1093     153.8947    -144.6077
    1094     163.9120    -168.3789
    1095     150.6585    -152.0034
    1096     154.4128    -178.4657
    1097     157.0392    -134.7680
    1098     171.9727    -163.2582
    1099     158.5887    -152.1846
    1100     164.7785    -176.4574
    1101     164.3281    -167.1072
    1102     163.9261    -166.2548
    1103     165.3470    -163.2916
    1104    -179.9753    -163.3071
    1105     169.7137    -168.6392
    1106     162.2716    -173.6575
    1107     168.1824    -154.7179
    1108     165.5724    -158.4220
    1109     157.7217    -155.3606
    1110    -176.2547    -170.4600
    1111     151.8852    -157.7439
    1112     146.6998     173.3191
    1113     169.2813    -164.5016
    1114     159.7074    -152.5155
    1115     175.8854    -145.1087
    1116     158.4457    -174.0602
    1117     166.1333    -156.0150
    1118     152.5974     177.6817
    1119     175.4832    -156.6386
    1120     172.5493    -147.9440
    1121     147.3179     173.2657
    1122     163.8085    -171.4720
    1123    -172.8117    -133.6612
    1124     159.9118    -159.4027
    1125     172.7511    -156.5270
    1126    -174.7419    -144.6018
    1127    -178.7009    -160.4017
    1128     171.7483    -171.6777
    1129    -176.5478     168.8218
    1130     152.4960    -155.9766
    1131     163.8686    -149.5115
    1132     159.1975     178.9623
    1133     144.7506    -157.2736
    1134     161.5163     175.6341
    1135     154.4728    -153.3431
    1136     156.2156    -170.3699
    1137    -177.1604    -173.8775
    1138     154.9313    -157.0250
    1139     162.6898    -179.1734
    1140     169.9477    -153.4592
    1141     172.0577    -163.4936
    1142     170.1589    -167.2953
    1143     156.1923     170.3816
    1144     174.4815    -167.9329
    1145     148.4093     158.5163
    1146     153.2952    -141.6914
    1147     160.5446    -172.8717
    1148     159.1357    -169.6563
    1149     174.8360    -167.0486
    1150     171.1355    -161.1809
    1151     165.8076    -160.0605
    1152     162.3421    -152.6946
    1153     168.8292    -170.3894
    1154     153.1147    -149.5334
    1155     154.6401    -174.3547
    1156     165.4951    -148.6021
    1157     171.6624    -173.5926
    1158     166.2249    -159.5286
    1159     154.9282    -160.5549
    1160     168.0077    -170.0222
    1161     170.8235    -162.8005
    1162     174.4907    -169.7585
    1163     172.4745    -148.3358
    1164     157.6796    -161.2030
    1165     163.9315    -158.6848
    1166     164.4609    -165.5140
    1167     164.8180    -172.1882
    1168     168.9493    -155.4547
    1169     176.4646    -138.6143
    1170     171.8472    -156.7935
    1171     157.5274    -168.7357
    1172     164.5322    -147.7508
    1173     168.9537    -155.9007
    1174     160.5669     179.9391
    1175     170.8980    -139.6853
    1176     146.6322    -171.7064
    1177     162.5393    -178.1812
    1178     157.0357    -174.5948
    1179     151.9200    -155.5051
    1180     155.0101    -171.5187
    1181     165.6788    -164.5611
    1182     154.5955    -163.1478
    1183     164.6624     170.2967
    1184    -178.5044    -146.2878
    1185     178.7884    -162.8157
    1186     144.9063    -178.2434
    1187     171.8997    -161.0285
    1188     156.6062     173.2468
    1189     146.7842    -147.2604
    1190     161.2006     169.0710
    1191     154.3782    -158.6964
    1192     176.5939    -136.4118
    1193     153.2176    -163.1507
    1194     161.4972    -171.6957
    1195     164.7725    -170.3098
    1196     166.7538    -161.0701
    1197     160.3787    -149.3135
    1198     151.8944    -166.6951
    1199     167.7680    -156.3437
    1200     157.6251    -162.6377
    1201     146.0307    -172.7061
    1202     176.8931    -173.9935
    1203     167.6140    -136.1327
    1204     160.8540    -169.5233
    1205     162.6121    -128.9181
    1206     149.0519     171.2231
    1207     162.1325     177.0121
    1208     159.4570    -171.6375
    1209     165.0611    -173.8004
    1210     173.4290    -134.1564
    1211     168.2153    -165.0625
    1212     167.5467    -140.0564
    1213     154.7792    -174.1136
    1214     168.9419    -158.7979
    1215     161.5905    -171.4191
    1216     156.5000    -176.6080
    1217     152.8978    -168.7793
    1218     161.9942    -174.4575
    1219     176.6743    -131.3852
    1220     159.2261    -137.6455
    1221     160.4449    -171.5989
    1222     151.1308    -171.1291
    1223     152.8780    -168.0956
    1224     163.9689    -138.2217
    1225     146.7678    -168.5722
    1226     178.1053    -164.8675
    1227     161.3295    -170.6893
    1228     145.0800    -171.9998
    1229     167.2480    -179.1163
    1230     171.1966    -160.4594
    1231    -179.4228    -118.5863
    1232     166.1227    -153.8611
    1233     153.6382    -165.9663
    1234     164.2687    -150.3480
    1235     174.5204    -174.4904
    1236     154.4986    -167.8842
    1237     154.0156    -153.0027
    1238     168.9968    -162.4738
    1239     164.9186    -145.0030
    1240     141.3260    -178.9187
    1241     149.0401    -177.4575
    1242     176.8529    -149.2128
    1243     157.4183    -158.2435
    1244     162.7706    -178.3854
    1245    -171.7543    -161.1953
    1246     162.6886    -160.5298
    1247     141.9126     174.8779
    1248     164.6959    -153.9053
    1249     156.2713    -167.8164
    1250     165.8701    -165.7650
    1251     154.6755    -171.1626
    1252     164.3186    -160.1815
    1253     159.2730    -160.2120
    1254     160.3803    -159.7282
    1255     155.2404    -172.4217
    1256     153.2842    -178.9943
    1257     155.6572    -165.4758
    1258     164.6311    -161.5897
    1259     171.7451    -174.2271
    1260     174.6088    -153.4152
    1261     162.7175    -162.8715
    1262     150.0999    -166.8067
    1263     165.6596    -140.4373
    1264     159.7033    -169.2900
    1265     154.8306    -169.6124
    1266     163.0024    -173.1992
    1267     165.9342    -161.9330
    1268     154.4182    -163.8056
    1269    -179.6576    -159.9288
    1270     147.1330    -170.8058
    1271     159.2538    -147.4176
    1272     163.0168    -155.2640
    1273     164.1478    -166.5873
    1274     167.4913    -173.0848
    1275     169.8600    -159.0687
    1276     161.7533    -158.2379
    1277     148.2221    -169.4895
    1278     155.2819    -154.1382
    1279     162.2542    -167.9519
    1280     168.3546     158.5075
    1281     167.8579    -162.0536
    1282     159.4963    -142.3257
    1283     155.6007    -168.6289
    1284     179.2968    -129.6560
    1285     164.8429    -164.9032
    1286     165.0562    -172.2030
